CustomerID,ProductID,Category,PurchaseAmount,PurchaseDate
9ad62468,P018,Toys,369.6,2024-04-01
c5ef8ce7,P004,Toys,53.24,2024-06-16
fa1032c6,P040,Home,116.43,2024-02-02
1d00df04,P044,Electronics,391.92,2024-08-08
a7e6f734,P017,Home,339.67,2024-08-08
a76e929d,P015,Clothing,369.32,2025-01-05
bbc83f30,P024,Electronics,323.73,2024-08-16
637c86ed,P018,Toys,344.75,2024-03-19
e3d86686,P010,Electronics,30.57,2024-01-23
05a8a02c,P017,Home,289.29,2024-11-08
4ad8ed3d,P039,Clothing,145.68,2025-01-08
dfb5ea21,P029,Books,215.25,2024-03-10
a424721d,P023,Home,259.19,2024-05-19
71648dc5,P004,Toys,143.03,2024-09-04
58c19c06,P027,Home,260.34,2024-05-20
5f5759e3,P038,Books,473.47,2024-08-02
fd9e69df,P015,Clothing,41.81,2024-05-19
86ca424b,P000,Books,184.64,2024-03-06
7afe19ec,P023,Home,492.75,2024-03-23
9b344c07,P017,Home,107.4,2024-05-14
84789cc6,P033,Books,398.06,2024-11-07
6fd4935e,P035,Books,388.27,2024-04-28
c812d609,P031,Books,74.42,2024-05-17
1ff21391,P020,Electronics,409.42,2024-10-03
78ae67e5,P010,Electronics,350.24,2024-09-09
65d6e232,P042,Books,107.04,2025-01-03
1973ec23,P034,Books,308.99,2024-02-10
3f90720e,P042,Books,82.57,2024-04-30
8193cf25,P039,Clothing,76.75,2024-02-10
391043bb,P000,Books,431.11,2024-11-15
dd6936be,P012,Clothing,305.42,2024-03-29
839e27be,P042,Books,295.26,2024-09-28
0dc4d455,P008,Electronics,102.69,2025-01-01
0687d928,P004,Toys,303.5,2024-06-27
82a4ed19,P008,Electronics,199.78,2024-06-24
396390e4,P036,Clothing,156.93,2024-04-10
6de5c8a7,P019,Clothing,382.06,2024-07-14
0333330d,P023,Home,356.6,2024-10-29
5f5759e3,P015,Clothing,489.74,2024-10-08
ebb172bb,P017,Home,28.74,2024-08-26
7cc80bf1,P036,Clothing,385.21,2024-02-13
6ef72772,P033,Books,324.19,2024-07-30
38a80cc8,P022,Electronics,15.31,2024-10-25
a61175bc,P043,Clothing,252.28,2024-01-17
48632a60,P041,Toys,431.13,2024-05-30
8327f426,P042,Books,101.91,2024-01-22
fd9e69df,P017,Home,59.77,2024-06-20
4066cf42,P015,Clothing,432.86,2024-06-21
f8c75ec6,P040,Home,117.76,2024-09-11
f70a91d7,P045,Home,371.58,2024-02-10
d3b6cd59,P010,Electronics,203.69,2024-07-31
5145792b,P011,Electronics,438.21,2024-11-20
5a8c8a90,P028,Books,105.95,2024-12-20
ad2fa435,P049,Clothing,492.15,2024-12-11
821d69cd,P037,Electronics,89.93,2024-12-14
89a00855,P049,Clothing,388.41,2024-04-08
620aca54,P000,Books,85.28,2024-01-25
9d1b1a65,P018,Toys,184.33,2024-11-28
c936ec94,P002,Toys,175.24,2024-05-31
8d8a25e7,P029,Books,20.21,2024-05-19
a6d64afb,P008,Electronics,61.85,2024-03-16
65b3f048,P039,Clothing,235.11,2024-11-09
5132be4f,P026,Clothing,207.47,2024-05-26
97faaa2d,P025,Electronics,392.1,2024-12-28
aa54620c,P045,Home,237.22,2024-03-19
9ecd4d89,P044,Electronics,469.06,2024-04-02
3f0217bf,P033,Books,204.34,2024-01-17
01d9faa2,P025,Electronics,102.55,2024-05-06
291e2b09,P004,Toys,225.23,2024-01-27
3c32ba27,P016,Books,325.27,2024-06-07
4e59bbdd,P037,Electronics,137.65,2024-03-03
77f3e92e,P034,Books,457.44,2024-04-22
e54b072d,P014,Home,137.5,2024-11-04
2d38c37a,P005,Clothing,252.35,2024-08-12
c73b64bc,P007,Home,369.01,2024-12-14
2a7d8a41,P031,Books,495.63,2024-04-03
7feef9be,P040,Home,44.04,2024-05-08
6de5c8a7,P003,Electronics,29.81,2024-12-21
63a639f7,P012,Clothing,5.5,2024-09-17
51ac184c,P004,Toys,309.91,2024-02-17
1bddec4b,P037,Electronics,421.45,2024-03-03
69933ccb,P029,Books,472.59,2024-12-17
1bddec4b,P012,Clothing,139.69,2024-10-23
2a7d8a41,P009,Books,257.7,2024-04-30
39d6b798,P002,Toys,298.87,2024-11-30
781da338,P023,Home,164.56,2025-01-05
1a446b50,P022,Electronics,479.35,2024-03-02
835ae011,P008,Electronics,448.7,2024-04-16
e57d7df9,P035,Books,11.69,2024-08-21
30ce86d7,P013,Books,482.15,2024-01-23
a38e2487,P024,Electronics,71.53,2024-08-14
a6d64afb,P002,Toys,287.77,2024-04-18
f6ab0477,P026,Clothing,325.73,2024-06-21
a61175bc,P016,Books,384.39,2024-05-01
63a639f7,P042,Books,331.37,2024-08-29
8d910018,P013,Books,358.63,2024-11-07
a8c4c26b,P023,Home,458.11,2024-09-18
0c0da6a6,P038,Books,223.24,2024-02-25
7329304a,P036,Clothing,21.07,2024-05-11
71e6e8f6,P029,Books,283.13,2024-10-21
f4e5b416,P001,Clothing,124.23,2024-07-23
75c70515,P018,Toys,68.57,2024-05-03
d2b303b6,P020,Electronics,114.78,2024-10-13
b3f495ec,P002,Toys,200.06,2024-10-13
0687d928,P036,Clothing,314.47,2024-08-22
a424721d,P039,Clothing,86.37,2024-06-19
479b9183,P009,Books,156.92,2024-01-29
9613b4e3,P003,Electronics,35.58,2024-09-08
c4f6a305,P034,Books,499.42,2024-04-12
1973ec23,P003,Electronics,477.48,2024-09-11
5f29f787,P015,Clothing,47.25,2024-03-30
21e99e3f,P039,Clothing,273.8,2024-11-24
c4f6a305,P023,Home,67.32,2024-10-19
0007f88b,P044,Electronics,489.25,2024-08-11
c5ef8ce7,P033,Books,18.61,2024-11-13
049af882,P010,Electronics,209.23,2024-12-24
0333330d,P034,Books,449.19,2024-05-07
1973ec23,P046,Clothing,242.39,2024-03-06
4066cf42,P009,Books,331.39,2024-01-29
853fe2ac,P004,Toys,251.69,2024-04-18
a9f60753,P012,Clothing,100.43,2024-02-16
aaa625ce,P014,Home,323.26,2024-05-31
7ab64631,P032,Home,11.9,2024-02-17
415290c8,P015,Clothing,350.77,2024-08-06
ce588181,P024,Electronics,395.52,2024-11-28
3f90720e,P014,Home,167.96,2024-12-23
5132be4f,P045,Home,246.45,2024-10-07
4c63f550,P025,Electronics,480.33,2024-11-08
a424721d,P046,Clothing,266.59,2024-07-15
1973ec23,P032,Home,205.41,2024-08-11
7ab64631,P049,Clothing,474.01,2024-04-20
e946163b,P013,Books,23.1,2024-03-13
1c02c2fa,P014,Home,217.06,2024-07-08
7741cbbc,P017,Home,118.8,2024-04-06
7feef9be,P018,Toys,63.94,2024-07-22
11e1da74,P023,Home,261.7,2024-02-17
565cfb97,P037,Electronics,378.57,2024-04-25
6b143361,P020,Electronics,285.44,2024-12-22
0065612f,P002,Toys,304.79,2024-09-16
e9f6a5e0,P049,Clothing,173.38,2024-02-04
4066cf42,P044,Electronics,171.74,2024-12-11
61e52c9a,P005,Clothing,365.4,2024-10-09
7471e242,P006,Toys,98.33,2024-06-14
f7252190,P019,Clothing,336.05,2024-06-09
1d00df04,P006,Toys,217.0,2024-07-24
0687d928,P016,Books,106.86,2024-06-29
d6aee954,P017,Home,237.38,2024-07-21
75c70515,P043,Clothing,298.75,2024-04-20
48632a60,P045,Home,200.99,2025-01-02
890be543,P036,Clothing,68.84,2025-01-10
e89bc814,P009,Books,458.96,2024-06-20
249268ef,P048,Books,204.93,2024-06-26
52d0846d,P026,Clothing,58.72,2024-08-27
9b9287aa,P029,Books,38.6,2024-01-30
3f0217bf,P011,Electronics,134.1,2024-11-15
839e27be,P040,Home,339.6,2024-11-28
249744df,P022,Electronics,276.21,2024-12-27
83fa286b,P010,Electronics,189.27,2024-12-28
ee2f4dfc,P000,Books,485.08,2024-03-04
82784674,P027,Home,137.82,2024-05-28
319b9ed6,P004,Toys,220.92,2024-10-18
516e5a8e,P039,Clothing,485.48,2024-11-05
a1da7fa7,P009,Books,330.75,2024-11-29
9fbcd39d,P047,Books,121.32,2024-12-26
06be3a75,P007,Home,414.34,2024-05-18
391043bb,P038,Books,160.77,2024-05-14
a74243a4,P037,Electronics,470.11,2024-08-30
3c32ba27,P048,Books,68.99,2024-10-01
a9f60753,P009,Books,68.98,2024-04-11
2a7d8a41,P015,Clothing,464.65,2024-12-08
83fa286b,P007,Home,192.53,2024-08-04
f5381975,P000,Books,188.27,2024-04-06
0687d928,P033,Books,81.96,2024-05-28
3c32ba27,P026,Clothing,231.71,2024-11-17
e6e16f54,P001,Clothing,81.82,2024-09-13
e89bc814,P010,Electronics,305.9,2024-02-13
b8371291,P048,Books,78.93,2024-07-28
2b31b9eb,P012,Clothing,377.61,2024-07-08
3294e5a2,P002,Toys,42.93,2024-04-20
cd95d414,P033,Books,75.69,2024-07-18
ba5d77f4,P037,Electronics,459.98,2024-02-17
40627d6e,P033,Books,122.23,2024-04-29
8e352df5,P040,Home,376.19,2024-05-03
def1dd15,P005,Clothing,108.67,2024-02-16
f6ab0477,P044,Electronics,482.23,2024-05-03
a5369ec7,P036,Clothing,75.42,2024-08-24
396390e4,P033,Books,421.7,2024-05-15
64a8b2f8,P034,Books,362.97,2024-04-04
97faaa2d,P011,Electronics,321.49,2024-02-15
a74243a4,P034,Books,241.21,2024-01-26
aaa625ce,P008,Electronics,241.55,2024-07-11
7feef9be,P010,Electronics,7.06,2024-05-25
f9605116,P020,Electronics,203.73,2024-11-06
809a142d,P047,Books,116.76,2024-11-26
0b9b0713,P013,Books,302.39,2024-03-20
8d939349,P031,Books,218.43,2024-02-20
6fd4935e,P001,Clothing,393.32,2024-08-21
835ae011,P041,Toys,167.41,2024-06-14
c812d609,P010,Electronics,277.5,2024-06-12
9682351f,P023,Home,202.31,2024-07-23
2d2a2262,P017,Home,179.02,2024-09-08
de46e1d0,P021,Home,136.92,2024-12-29
9ffe62d1,P006,Toys,345.11,2024-07-06
6ef72772,P019,Clothing,215.96,2024-02-07
4e59bbdd,P014,Home,302.96,2024-11-28
809a142d,P026,Clothing,22.48,2024-08-27
b3ce87e0,P011,Electronics,259.41,2024-10-12
14f8049f,P029,Books,311.72,2024-04-17
139dcbe3,P014,Home,141.79,2024-02-16
aedbd408,P037,Electronics,398.48,2024-03-20
1277138a,P006,Toys,470.48,2024-01-21
b7a57bcb,P039,Clothing,59.82,2024-06-07
ca2428bb,P019,Clothing,171.67,2024-01-18
620aca54,P002,Toys,371.12,2024-02-08
e54b072d,P008,Electronics,145.69,2024-08-04
4d0ac929,P020,Electronics,371.2,2024-03-19
13a83906,P014,Home,251.73,2024-08-05
0a018acd,P019,Clothing,481.88,2024-02-11
d620c6da,P043,Clothing,7.85,2024-03-09
5145792b,P027,Home,374.96,2024-10-28
cc86d02b,P012,Clothing,26.13,2024-09-23
450b97a6,P025,Electronics,49.75,2024-11-20
f9b87c67,P025,Electronics,64.78,2024-10-02
d04dd3a7,P037,Electronics,128.71,2024-11-25
13183b15,P037,Electronics,25.64,2024-09-20
fa4233c0,P016,Books,9.54,2024-04-20
139dcbe3,P023,Home,59.15,2024-10-31
78ae67e5,P002,Toys,351.46,2024-11-09
246a424f,P011,Electronics,401.43,2024-08-29
7227d5c7,P018,Toys,181.05,2024-11-14
f2f82d10,P043,Clothing,6.76,2024-09-09
d3c3b058,P034,Books,88.19,2024-06-06
317cf4e6,P006,Toys,223.59,2024-01-15
4d0ac929,P019,Clothing,363.63,2024-08-02
d63f25b0,P038,Books,101.32,2025-01-10
d63f25b0,P043,Clothing,35.43,2024-08-24
9db31a9d,P024,Electronics,315.26,2024-02-19
eab08aec,P008,Electronics,124.84,2024-12-30
0daba41b,P009,Books,333.98,2024-12-06
c6e5f5a9,P013,Books,282.41,2024-08-30
ce588181,P027,Home,11.25,2025-01-05
5161e9da,P009,Books,309.6,2024-06-16
01fcbbf9,P033,Books,488.53,2024-06-14
e0c38641,P015,Clothing,145.95,2024-04-07
de46e1d0,P048,Books,367.75,2024-01-16
5f5759e3,P036,Clothing,168.2,2024-09-07
9d1b1a65,P037,Electronics,75.2,2024-07-12
5161e9da,P028,Books,488.99,2024-05-09
2ae49aa7,P043,Clothing,25.25,2024-03-11
51ac184c,P026,Clothing,162.35,2024-12-21
391043bb,P019,Clothing,295.27,2024-10-05
0b42399f,P026,Clothing,345.57,2024-08-14
9c0841b6,P007,Home,29.06,2024-06-07
2c83be41,P045,Home,180.19,2024-04-20
28ea2ae7,P004,Toys,499.11,2024-01-30
a1687d07,P008,Electronics,268.99,2024-07-11
53c5d730,P046,Clothing,217.55,2025-01-03
e47d6826,P046,Clothing,22.37,2024-09-10
4ebeebfc,P000,Books,445.69,2024-12-09
f7252190,P019,Clothing,224.22,2024-10-14
cf3474cc,P006,Toys,305.37,2024-11-12
1277138a,P045,Home,23.23,2024-06-10
aaa625ce,P014,Home,453.68,2024-05-02
db811470,P037,Electronics,301.95,2024-04-24
81111eb1,P033,Books,286.67,2024-12-16
5cb0e53f,P003,Electronics,64.11,2024-02-13
0ae2bec1,P014,Home,163.04,2024-07-03
d1117984,P037,Electronics,58.95,2024-11-17
9beb81e2,P014,Home,390.56,2024-10-01
be4e0251,P011,Electronics,496.35,2024-06-28
e45e91d8,P049,Clothing,325.38,2024-04-09
f6ab0477,P027,Home,185.34,2024-10-20
7979b2f9,P001,Clothing,472.42,2024-03-24
68431973,P014,Home,290.34,2024-02-02
215931dc,P012,Clothing,247.77,2024-02-20
8327f426,P044,Electronics,349.63,2024-10-18
3f90720e,P025,Electronics,446.26,2024-02-10
f5381975,P018,Toys,97.13,2024-11-10
823b8a75,P012,Clothing,348.52,2024-04-17
21d84a7c,P001,Clothing,460.3,2024-07-27
249268ef,P018,Toys,137.06,2024-02-23
f2f82d10,P049,Clothing,275.99,2024-02-29
aa54620c,P013,Books,365.89,2024-09-12
cbf4dc44,P047,Books,274.21,2024-11-06
b6cba95b,P028,Books,481.43,2024-04-17
0946e414,P047,Books,455.61,2024-05-04
d6b252c7,P018,Toys,216.58,2024-06-09
6fd4935e,P019,Clothing,427.42,2025-01-01
95879f92,P011,Electronics,463.62,2024-04-20
b205f0a4,P031,Books,234.66,2024-07-28
5bcbe29a,P030,Clothing,331.99,2024-01-15
68431973,P037,Electronics,103.63,2024-12-09
c3070905,P016,Books,77.93,2024-04-26
7979b2f9,P002,Toys,247.32,2024-08-04
9b344c07,P026,Clothing,118.83,2024-10-11
31b6beef,P027,Home,85.49,2024-12-23
5a0f428a,P023,Home,298.25,2024-10-30
e8c01084,P017,Home,263.11,2024-06-04
f3a7be05,P010,Electronics,63.73,2024-03-12
05c381af,P005,Clothing,252.29,2024-09-10
8d0eddec,P002,Toys,410.18,2024-03-28
a2a94cbc,P012,Clothing,202.89,2024-02-15
de1b896f,P008,Electronics,497.09,2024-06-03
d1117984,P021,Home,78.59,2024-12-15
04c30db6,P009,Books,187.84,2024-11-19
53443521,P025,Electronics,226.63,2024-03-29
8f868e89,P034,Books,492.22,2024-12-15
3fe3a975,P040,Home,462.49,2024-02-29
0333330d,P017,Home,190.52,2024-05-09
a52c36a9,P047,Books,129.62,2024-09-11
f003d322,P038,Books,440.49,2024-03-06
e9709f72,P046,Clothing,397.27,2024-11-16
12eb20d9,P022,Electronics,218.85,2024-05-16
b5b3add9,P040,Home,358.54,2024-07-15
0065612f,P026,Clothing,276.22,2024-08-04
7f2bb5fb,P035,Books,257.22,2024-11-27
f2f82d10,P007,Home,272.31,2024-12-28
0776eb10,P047,Books,54.72,2024-12-16
54593b27,P004,Toys,189.6,2024-11-18
76ea02aa,P035,Books,372.33,2024-11-29
5a54e744,P009,Books,297.06,2024-05-25
853fe2ac,P014,Home,105.82,2024-06-23
8f8dc337,P018,Toys,398.38,2024-02-22
9b9287aa,P009,Books,77.73,2024-01-28
3bb65c7e,P000,Books,486.63,2024-12-04
5132be4f,P017,Home,13.09,2024-06-24
d620c6da,P039,Clothing,115.19,2024-10-23
b8371291,P027,Home,13.0,2024-06-08
0333330d,P018,Toys,294.69,2024-06-06
e57d7df9,P025,Electronics,356.62,2024-04-12
f959e3d5,P040,Home,63.33,2024-05-27
e54b072d,P027,Home,7.12,2024-05-26
89066a67,P014,Home,26.72,2024-02-21
637c86ed,P003,Electronics,147.88,2024-03-26
f877eed6,P012,Clothing,419.99,2024-06-13
84789cc6,P002,Toys,468.47,2024-01-20
1034fc23,P004,Toys,221.73,2025-01-07
8327f426,P039,Clothing,288.92,2024-05-04
06be3a75,P043,Clothing,399.1,2024-08-16
b4c6145a,P022,Electronics,277.19,2024-03-26
26c1afc4,P049,Clothing,194.7,2024-05-04
835ae011,P012,Clothing,90.12,2024-08-08
959ba9fa,P025,Electronics,217.02,2024-10-20
0c0da6a6,P024,Electronics,140.12,2024-06-23
e3d86686,P045,Home,28.28,2024-09-03
abfd9006,P017,Home,379.02,2024-11-03
c5b1af84,P017,Home,168.93,2024-03-02
c4ec83f8,P032,Home,357.75,2024-06-29
11373334,P030,Clothing,56.03,2024-10-21
882fb47b,P035,Books,183.09,2024-03-31
fed3931a,P029,Books,468.16,2024-10-07
ebb172bb,P046,Clothing,242.58,2024-04-26
2c5714f3,P048,Books,491.98,2024-01-18
516e5a8e,P031,Books,145.77,2024-05-08
8f01ed4a,P008,Electronics,319.52,2024-09-01
9c0841b6,P023,Home,258.22,2024-02-01
ee2f4dfc,P002,Toys,313.66,2024-02-09
579b90c0,P025,Electronics,104.88,2024-06-29
31b6beef,P010,Electronics,338.9,2024-11-12
0ae2bec1,P034,Books,203.0,2024-07-03
7329304a,P029,Books,169.43,2025-01-07
8f8dc337,P047,Books,68.24,2024-12-26
7feef9be,P009,Books,241.03,2024-10-09
cd85e0a0,P026,Clothing,94.35,2024-12-07
8f868e89,P031,Books,231.0,2024-03-18
69904516,P010,Electronics,431.23,2024-07-21
c812d609,P032,Home,222.45,2024-11-09
84789cc6,P006,Toys,323.6,2024-06-24
cfd69c5c,P016,Books,196.92,2024-06-15
2d38c37a,P034,Books,10.8,2024-11-11
809a142d,P000,Books,275.23,2024-03-27
6d409ae0,P017,Home,495.55,2024-12-17
d6aee954,P008,Electronics,320.83,2024-02-21
320aed09,P016,Books,129.59,2024-05-15
4c63f550,P037,Electronics,87.12,2024-11-03
72df0fcf,P012,Clothing,44.75,2024-02-06
42b0cf9c,P018,Toys,60.03,2024-12-27
3f0217bf,P000,Books,255.19,2024-03-08
cbb30af2,P032,Home,163.66,2024-06-30
2073316b,P023,Home,63.46,2024-04-26
76ea02aa,P026,Clothing,228.11,2024-08-07
feddb6fb,P013,Books,373.2,2024-05-16
23df3be6,P047,Books,224.76,2024-03-16
efa5646a,P035,Books,434.7,2024-11-23
b343fa01,P041,Toys,202.32,2024-12-01
479b9183,P009,Books,489.24,2024-09-12
1ff21391,P020,Electronics,472.35,2024-09-23
139dcbe3,P003,Electronics,159.3,2024-11-15
c936ec94,P037,Electronics,22.42,2024-06-20
c5b1af84,P015,Clothing,177.55,2024-01-26
2a7d8a41,P009,Books,102.36,2024-11-05
4ad8ed3d,P002,Toys,442.03,2024-09-12
b5b3add9,P002,Toys,380.3,2024-07-03
75c70515,P005,Clothing,185.77,2024-11-19
916616e6,P001,Clothing,70.66,2024-11-18
fa4233c0,P000,Books,238.19,2024-11-27
3eb17989,P006,Toys,10.94,2024-04-08
671c7307,P041,Toys,307.39,2024-03-04
6ae63e3d,P032,Home,9.19,2024-11-06
7741cbbc,P016,Books,493.5,2024-09-11
bac9253d,P025,Electronics,490.2,2024-09-25
30ce86d7,P012,Clothing,395.03,2024-07-25
0a5821d1,P023,Home,139.68,2024-05-09
e2004e55,P020,Electronics,180.04,2024-06-12
921f6cbc,P037,Electronics,289.19,2024-09-18
39d6b798,P011,Electronics,313.4,2024-04-07
1973ec23,P015,Clothing,120.82,2024-09-30
7ab64631,P007,Home,377.31,2024-03-24
651c76d0,P009,Books,126.07,2024-09-29
d1117984,P034,Books,413.76,2024-02-19
42b0cf9c,P014,Home,189.62,2024-10-30
b3ce87e0,P026,Clothing,359.98,2024-07-30
bc2e6399,P022,Electronics,107.2,2024-11-06
f873388b,P046,Clothing,173.42,2024-05-25
e6c65f56,P046,Clothing,72.16,2024-04-05
6df24b29,P025,Electronics,279.37,2024-12-30
479b9183,P038,Books,457.36,2024-12-01
b6ae6ae4,P027,Home,222.94,2024-09-11
21e99e3f,P027,Home,107.93,2024-12-28
fd1eb5b8,P005,Clothing,333.61,2024-09-02
296f0859,P009,Books,210.19,2024-04-20
b6cba95b,P043,Clothing,204.46,2024-02-29
291d2d49,P021,Home,363.47,2024-02-04
72073934,P004,Toys,238.45,2024-04-06
45fd116c,P027,Home,63.27,2024-11-07
0007f88b,P035,Books,472.18,2024-10-02
9ecd4d89,P003,Electronics,60.63,2024-09-21
8f01ed4a,P021,Home,398.63,2024-06-09
d69deb4a,P009,Books,5.58,2024-10-10
a8806415,P042,Books,344.11,2024-07-13
6ae63e3d,P026,Clothing,177.14,2024-06-19
b7a57bcb,P021,Home,466.09,2024-11-23
a38e2487,P015,Clothing,421.61,2024-01-15
ef984ef7,P039,Clothing,334.74,2024-12-15
9ecd4d89,P008,Electronics,229.71,2024-07-01
058548b3,P030,Clothing,490.67,2024-03-17
e21dd4ed,P045,Home,250.41,2024-08-04
f877eed6,P044,Electronics,61.05,2024-09-23
831608ed,P030,Clothing,162.9,2024-09-19
63d40fbc,P043,Clothing,312.01,2024-03-18
cf365eeb,P003,Electronics,88.86,2024-05-13
a9fc9d09,P023,Home,94.53,2024-07-05
0daba41b,P039,Clothing,406.69,2024-02-18
ed543dee,P032,Home,42.17,2024-04-01
589cb51b,P042,Books,471.57,2024-10-27
f19c3bf5,P018,Toys,261.55,2024-01-20
e83766d3,P047,Books,465.45,2024-06-28
51ac184c,P011,Electronics,427.9,2024-12-08
95879f92,P039,Clothing,428.59,2024-02-17
ba5d77f4,P040,Home,272.93,2024-10-26
08848a09,P005,Clothing,349.87,2024-03-29
43392907,P038,Books,330.66,2024-10-29
b67279cb,P002,Toys,115.79,2024-05-29
921ae216,P043,Clothing,85.21,2024-10-28
f261b8e1,P024,Electronics,198.49,2024-10-29
ee2f4dfc,P042,Books,441.46,2024-03-23
7751c9e3,P023,Home,298.28,2024-09-06
7741cbbc,P012,Clothing,498.17,2024-10-29
890be543,P021,Home,13.51,2024-01-17
a341572e,P007,Home,186.33,2024-04-02
bac9253d,P038,Books,18.33,2024-03-11
5f29f787,P000,Books,82.06,2024-03-11
11d3e715,P009,Books,493.47,2024-01-17
f261b8e1,P045,Home,448.0,2024-12-13
f19c3bf5,P018,Toys,324.9,2024-03-31
d6aee954,P011,Electronics,323.87,2024-06-27
2815b6cd,P002,Toys,462.41,2024-06-28
f9605116,P031,Books,252.74,2025-01-03
7979b2f9,P029,Books,382.38,2024-03-02
e2ea41a7,P022,Electronics,207.22,2024-06-26
9ad62468,P030,Clothing,453.3,2024-10-11
0776eb10,P049,Clothing,48.06,2024-01-28
c8dde184,P018,Toys,147.73,2024-02-08
3eb17989,P001,Clothing,421.29,2024-03-05
1ff21391,P034,Books,496.03,2024-08-11
cf365eeb,P049,Clothing,322.85,2024-11-29
da2fbea3,P019,Clothing,293.28,2024-07-13
2a7d8a41,P038,Books,471.33,2025-01-02
53443521,P027,Home,101.01,2024-07-25
b7a57bcb,P038,Books,401.51,2024-04-07
40627d6e,P020,Electronics,145.67,2024-08-19
95d19278,P005,Clothing,401.61,2024-04-20
43392907,P029,Books,234.33,2024-03-08
d8098607,P042,Books,24.84,2024-07-26
bbc83f30,P034,Books,315.74,2024-03-22
348e9e50,P006,Toys,413.1,2024-01-22
54c50ab8,P020,Electronics,34.45,2024-12-25
3c32ba27,P007,Home,440.56,2024-09-28
823b8a75,P028,Books,428.09,2024-10-12
80d9b7ac,P009,Books,157.58,2024-07-04
a76e929d,P021,Home,365.2,2024-07-10
e6e46be2,P015,Clothing,428.0,2024-03-24
0f77eec5,P007,Home,377.82,2024-10-31
43392907,P032,Home,485.52,2024-11-09
d6aee954,P048,Books,433.01,2024-03-29
479b9183,P039,Clothing,57.03,2025-01-02
26885cdd,P048,Books,164.98,2024-11-16
f8c75ec6,P047,Books,72.11,2024-10-10
7ab64631,P018,Toys,46.08,2024-11-05
679185fe,P011,Electronics,305.41,2024-07-21
ba1921d5,P038,Books,184.81,2024-09-04
de46e1d0,P001,Clothing,263.99,2024-09-12
bbc83f30,P000,Books,61.41,2024-05-10
3e6d0bea,P019,Clothing,128.3,2024-06-02
3f90720e,P009,Books,232.95,2024-06-11
0b42399f,P011,Electronics,403.48,2024-03-10
b7f9864a,P027,Home,180.56,2024-11-02
83fa286b,P037,Electronics,444.96,2024-06-28
d63f25b0,P002,Toys,416.99,2024-06-03
f2f82d10,P031,Books,152.21,2024-03-18
4a76aba6,P048,Books,239.54,2024-07-28
5132be4f,P029,Books,496.54,2024-03-30
a1687d07,P019,Clothing,82.4,2024-08-28
a61175bc,P006,Toys,479.2,2024-12-18
a61175bc,P012,Clothing,150.98,2024-04-12
d7a85983,P025,Electronics,141.39,2024-06-03
a4c1b0e0,P025,Electronics,57.99,2024-01-15
aaa625ce,P011,Electronics,482.96,2024-04-17
fd1eb5b8,P032,Home,420.27,2024-11-11
10be28d9,P005,Clothing,388.89,2024-06-21
5296620b,P022,Electronics,162.35,2024-02-16
38a80cc8,P020,Electronics,459.88,2024-01-17
de1b896f,P011,Electronics,294.38,2024-08-11
4066cf42,P012,Clothing,27.82,2024-05-22
c5b1af84,P043,Clothing,211.57,2024-02-27
f19c3bf5,P004,Toys,331.12,2024-08-08
3a64296c,P041,Toys,231.25,2024-10-27
2c83be41,P000,Books,134.0,2024-06-29
82a4ed19,P023,Home,408.15,2024-09-27
9d3f61cd,P045,Home,386.69,2024-10-30
89a00855,P037,Electronics,101.45,2024-12-02
a8828c6a,P006,Toys,156.47,2024-01-26
2815b6cd,P026,Clothing,73.19,2024-03-18
63725b12,P017,Home,317.75,2024-07-02
e6e46be2,P021,Home,104.52,2024-07-13
bbc83f30,P003,Electronics,14.31,2024-08-10
bac9253d,P033,Books,374.27,2024-12-11
30d021d2,P016,Books,495.34,2024-06-28
af521661,P018,Toys,119.59,2024-03-13
e21dd4ed,P019,Clothing,423.58,2024-11-25
9b166bd5,P012,Clothing,58.14,2024-10-31
ca1a8bc2,P025,Electronics,212.33,2024-07-13
0243db9a,P017,Home,69.77,2024-11-02
3f90720e,P044,Electronics,255.1,2024-11-18
11e1da74,P031,Books,314.37,2024-10-17
0a018acd,P006,Toys,369.27,2024-07-09
30ce86d7,P021,Home,241.82,2024-06-09
7f2bb5fb,P004,Toys,498.43,2024-10-07
3f0217bf,P034,Books,251.53,2024-07-12
ebb172bb,P041,Toys,266.17,2024-11-18
0403aad1,P035,Books,264.34,2024-12-27
80d9b7ac,P023,Home,321.26,2024-01-26
c5ef8ce7,P003,Electronics,91.65,2024-11-06
1a446b50,P029,Books,470.41,2024-02-12
1bddec4b,P021,Home,422.11,2024-09-04
c812d609,P046,Clothing,269.11,2024-03-02
e946163b,P018,Toys,293.29,2024-03-17
29073ed0,P021,Home,346.53,2024-06-04
95d19278,P023,Home,160.5,2024-09-21
7e5d64fa,P026,Clothing,15.45,2024-07-06
291d2d49,P049,Clothing,499.57,2024-10-21
0b9b0713,P043,Clothing,195.68,2024-01-24
822edfe4,P009,Books,261.82,2024-07-17
42df1786,P048,Books,51.24,2024-12-02
40627d6e,P043,Clothing,28.45,2024-05-09
139dcbe3,P020,Electronics,474.62,2024-05-04
2eaff0de,P021,Home,56.74,2024-03-04
42b0cf9c,P028,Books,323.49,2024-12-05
acecedfb,P010,Electronics,437.55,2024-03-12
446fbfa3,P011,Electronics,236.31,2024-11-16
acecedfb,P024,Electronics,140.54,2024-03-24
516e5a8e,P005,Clothing,450.27,2024-11-09
0daba41b,P007,Home,114.04,2024-07-13
